pubchem_id1,g_id1,pubchem_id2,g_id2,cell,label
6450551,112,77082,59,BT549,1
5352062,107,3657,18,BT549,0
56599293,178,86661883,187,BT549,1
17755052,150,56946894,181,A549,0
2662,9,32874,45,BT549,0
25227436,162,5311,30,KPL1,1
24776445,154,2478,7,BT549,0
241902,78,6239,39,BT549,1
148121,67,135401907,192,BT549,1
452548,89,123608,63,BT549,0
123631,64,45375953,168,KPL1,0
16659841,144,11955716,142,KPL1,1
123631,64,36314,46,BT549,0
9854073,115,60699,52,BT549,0
38904,48,644241,92,BT549,0
6442177,110,387447,82,BT549,1
2187,5,387447,82,BT549,0
356653,81,135401907,192,BT549,0
10127622,123,2733526,98,KPL1,0
452548,89,42611257,164,BT549,0
135410875,193,104842,62,BT549,0
38904,48,5426,32,BT549,0
25136944,161,241902,78,BT549,1
104741,61,4114,23,BT549,0
6450551,112,40926,49,BT549,1
163659,72,104741,61,BT549,0
11626560,138,68740,57,BT549,1
62770,54,77082,59,BT549,0
3385,16,123608,63,BT549,0
5284616,104,2478,7,BT549,0
11525740,135,5035,28,BT549,1
11525740,135,6442177,110,BT549,0
135401907,192,387447,82,BT549,0
216326,77,3685,19,BT549,1
123608,63,2478,7,BT549,1
451668,88,387447,82,BT549,0
5790,35,241902,78,BT549,0
11683,43,2123,3,BT549,1
6450551,112,123631,64,BT549,1
4211,24,2141,4,BT549,1
126941,65,32874,45,BT549,0
6450551,112,4842,27,BT549,0
11626560,138,400633,83,BT549,1
4114,23,54611422,175,BT549,0
2723601,96,354624,80,BT549,0
6442177,110,2478,7,BT549,0
148124,68,5352062,107,BT549,0
11525740,135,148121,67,BT549,0
24776445,154,241902,78,BT549,0
3902,21,2907,13,BT549,0
444795,86,77082,59,BT549,0
5284616,104,36314,46,BT549,0
6442177,110,57469,50,BT549,1
6194,38,6442177,110,BT549,1
216326,77,11683,43,BT549,1
38904,48,54611422,175,BT549,0
25136944,161,5284616,104,BT549,1
9863776,117,9826528,114,MDAMB468,1
123631,64,4211,24,BT549,0
60198,51,135410875,193,BT549,1
5311,30,5360373,108,BT549,1
4212,25,62770,54,BT549,0
71384,58,2723601,96,BT549,0
216326,77,176871,74,BT549,1
354624,80,24197464,153,BT549,1
24197464,153,54611422,175,BT549,1
452548,89,6252,40,BT549,1
9927978,120,54611422,175,BT549,0
356653,81,6239,39,BT549,0
71384,58,667490,93,BT549,0
23725625,152,17755052,150,BT549,1
457193,91,4211,24,BT549,1
1550874,95,3033832,101,HUH7,1
1805,2,4114,23,BT549,0
5790,35,3062316,102,BT549,0
387447,82,3685,19,BT549,1
58423153,184,25262792,163,BT549,1
57340686,182,11373846,131,MDAMB468,0
11152667,126,11656518,139,KPL1,1
71384,58,1805,2,BT549,1
56946894,181,25227436,162,KPL1,1
1550874,95,10173277,124,HUH7,0
4211,24,667490,93,BT549,0
96312,60,148121,67,BT549,0
3367,15,444795,86,BT549,0
5453,33,135401907,192,BT549,1
57469,50,60699,52,BT549,0
5935,37,441203,85,BT549,1
11626560,138,5394,31,BT549,0
5035,28,3657,18,BT549,1
123608,63,176871,74,BT549,0
3902,21,454216,90,BT549,0
1805,2,451668,88,BT549,1
4212,25,163659,72,BT549,1
16659841,144,6918289,113,KPL1,0
3950,22,176871,74,BT549,1
60198,51,3685,19,BT549,0
4212,25,451668,88,BT549,1
1546,0,5746,34,BT549,1
135410875,193,5291,29,BT549,0
36462,47,135401907,192,BT549,0
5035,28,132971,66,BT549,1
25136944,161,163659,72,BT549,1
38904,48,135401907,192,BT549,0
60198,51,354624,80,BT549,0
11626560,138,2478,7,BT549,0
123631,64,11625818,137,KPL1,1
24776445,154,2733525,97,BT549,1
24776445,154,2187,5,BT549,1
4211,24,5284616,104,BT549,0
2733526,98,25262792,163,KPL1,0
6450551,112,163659,72,BT549,1
5746,34,451668,88,BT549,1
2662,9,5329102,106,BT549,0
2719,11,25262792,163,KPL1,0
38904,48,441203,85,BT549,0
644241,92,208908,75,BT549,0
457193,91,2478,7,BT549,0
2708,10,5453,33,BT549,0
9927978,120,36314,46,BT549,0
1805,2,176871,74,BT549,0
9956119,122,46215815,169,MDAMB468,0
4211,24,123608,63,BT549,1
3081361,103,123608,63,BT549,0
132971,66,4842,27,BT549,0
24776445,154,3081361,103,BT549,1
56649450,179,10127622,123,BT549,1
5935,37,2578,8,BT549,0
25126798,160,5394,31,BT549,0
77082,59,387447,82,BT549,0
5035,28,5311,30,BT549,0
77082,59,3690,20,BT549,0
5746,34,2141,4,BT549,0
5311,30,667490,93,BT549,0
11488320,132,56649450,179,BT549,0
25126798,160,3081361,103,BT549,1
3081361,103,2733526,98,ZR751,0
4212,25,40926,49,BT549,0
6450551,112,5394,31,BT549,0
51039095,173,104741,61,KPL1,1
49847690,170,5311497,105,A549,1
454216,90,4211,24,UO31,0
77082,59,3685,19,HS578T,0
1805,2,104741,61,BT549,0
5799,36,2141,4,BT549,0
3062316,102,163659,72,BT549,0
25126798,160,44462758,167,MDAMB468,0
3081361,103,135330301,189,ZR751,0
5394,31,241902,78,BT549,0
5935,37,29327,44,BT549,1
135398738,191,32874,45,BT549,0
3950,22,644241,92,BT549,0
3385,16,29327,44,BT549,0
5311,30,68740,57,BT549,0
3950,22,5935,37,BT549,0
2478,7,2141,4,BT549,0
5352062,107,40926,49,BT549,0
49847690,170,24978538,157,A549,0
3385,16,3657,18,BT549,0
11488320,132,449459,87,KPL1,0
36462,47,5426,32,BT549,0
400633,83,2478,7,BT549,0
11626560,138,2662,9,BT549,1
24978538,157,131729795,188,A549,1
23652660,151,6419753,109,MDAMB468,0
135398738,191,5935,37,BT549,0
71384,58,1546,0,BT549,0
2708,10,5291,29,BT549,0
156422,71,9926586,119,MDAMB468,0
163659,72,241902,78,BT549,1
216326,77,208908,75,BT549,0
9926586,119,11373846,131,MDAMB468,1
9854073,115,148124,68,BT549,0
11683,43,208908,75,BT549,0
2478,7,2907,13,BT549,0
11626560,138,6450551,112,BT549,1
5291,29,387447,82,BT549,0
4212,25,3385,16,BT549,1
3902,21,3367,15,BT549,0
454216,90,2578,8,BT549,0
123631,64,96312,60,BT549,0
5360373,108,60699,52,BT549,1
5746,34,24197464,153,BT549,0
163659,72,57469,50,BT549,0
3385,16,5790,35,BT549,0
38904,48,3690,20,BT549,1
5453,33,1546,0,BT549,0
9854073,115,135398738,191,BT549,0
2719,11,17755052,150,KPL1,0
2723601,96,3685,19,BT549,0
11626560,138,452548,89,BT549,0
2187,5,9703,42,BT549,0
24978538,157,60700,53,A549,1
3902,21,148121,67,HS578T,0
66541,56,25023738,158,MDAMB468,0
3657,18,454216,90,BT549,0
38904,48,5799,36,BT549,0
25227436,162,17754438,149,KPL1,0
16659841,144,11556711,136,KPL1,1
9854073,115,11626560,138,BT549,0
5935,37,32874,45,BT549,1
452548,89,60699,52,BT549,1
5360373,108,387447,82,BT549,1
3950,22,241902,78,BT549,0
644241,92,216239,76,BT549,1
6252,40,5935,37,BT549,0
3657,18,451668,88,BT549,0
9927978,120,32874,45,BT549,0
241902,78,5284616,104,BT549,0
62770,54,104842,62,BT549,0
58423153,184,36462,47,A549,0
11683,43,2708,10,BT549,0
3902,21,126941,65,BT549,1
444795,86,5284616,104,BT549,0
3902,21,148124,68,BT549,0
2733525,97,208908,75,BT549,0
135410875,193,32874,45,BT549,0
3081361,103,71384,58,BT549,1
5291,29,4842,27,BT549,0
71384,58,6445540,111,BT549,0
5799,36,667490,93,BT549,0
16659841,144,24964624,156,KPL1,1
11683,43,3685,19,BT549,1
126941,65,441203,85,BT549,0
24776445,154,2141,4,BT549,0
2708,10,4842,27,BT549,1
24776445,154,1546,0,BT549,0
49847690,170,60700,53,A549,1
60198,51,451668,88,BT549,1
3657,18,32874,45,BT549,0
354624,80,241902,78,BT549,1
9956119,122,9858940,116,MDAMB468,0
5360373,108,5746,34,BT549,1
135398738,191,4114,23,BT549,0
4212,25,667490,93,BT549,0
9703,42,451668,88,BT549,1
667490,93,60699,52,BT549,0
2708,10,3685,19,BT549,0
249332,79,5360373,108,BT549,0
6419753,109,2779853,99,MDAMB468,0
6194,38,3690,20,BT549,0
3081361,103,5426,32,BT549,1
123608,63,6239,39,BT549,0
123631,64,6252,40,BT549,1
3657,18,126941,65,HS578T,0
454216,90,5426,32,BT549,0
71384,58,2187,5,BT549,0
4211,24,29327,44,BT549,0
457193,91,77082,59,BT549,0
3081361,103,3062316,102,BT549,1
25126798,160,2723601,96,BT549,0
3081361,103,2708,10,BT549,0
135410875,193,5360373,108,BT549,0
452548,89,444795,86,BT549,0
10127622,123,2719,11,KPL1,1
56946894,181,131729795,188,A549,0
6450551,112,441203,85,BT549,1
3950,22,5394,31,BT549,1
667490,93,57469,50,BT549,1
135410875,193,5352062,107,BT549,1
11626560,138,132971,66,BT549,1
5746,34,387447,82,BT549,0
444795,86,5311,30,BT549,0
24776445,154,5352062,107,BT549,0
9854073,115,454216,90,BT549,1
163659,72,3657,18,BT549,0
9863776,117,66541,56,MDAMB468,0
354624,80,40926,49,BT549,0
25126798,160,148121,67,BT549,1
2733525,97,5329102,106,BT549,0
3081361,103,11525740,135,BT549,1
11626560,138,135401907,192,BT549,0
5291,29,148121,67,HS578T,1
6194,38,2187,5,BT549,0
36462,47,135398738,191,BT549,0
3385,16,11626560,138,BT549,0
216239,76,441203,85,BT549,0
5360373,108,2578,8,BT549,0
132971,66,24197464,153,BT549,1
2723601,96,9703,42,BT549,0
36314,46,6442177,110,BT549,1
123631,64,11717001,141,KPL1,1
25136944,161,451668,88,BT549,1
1805,2,126941,65,BT549,0
5352062,107,5426,32,BT549,0
38904,48,208908,75,BT549,0
5352062,107,32874,45,BT549,0
2662,9,54611422,175,BT549,0
9703,42,3685,19,BT549,0
156422,71,57340686,182,MDAMB468,0
3062316,102,2141,4,BT549,1
400633,83,451668,88,BT549,0
3385,16,457193,91,HS578T,1
104741,61,2907,13,BT549,0
3081361,103,216326,77,BT549,1
4211,24,126941,65,HS578T,0
444795,86,60699,52,BT549,0
38904,48,9703,42,BT549,0
5352062,107,4114,23,BT549,0
123631,64,3690,20,BT549,0
3385,16,6239,39,BT549,1
6450551,112,400633,83,BT549,1
3081361,103,3902,21,BT549,1
135410875,193,6442177,110,BT549,1
148121,67,2578,8,BT549,1
38904,48,3062316,102,BT549,0
11525740,135,5394,31,BT549,0
11488320,132,387447,82,KPL1,0
2478,7,9703,42,BT549,1
9927978,120,135401907,192,BT549,0
2123,3,5291,29,BT549,0
60198,51,57469,50,BT549,1
208908,75,3685,19,BT549,0
25126798,160,11373846,131,MDAMB468,0
9703,42,176871,74,BT549,0
11626560,138,36462,47,BT549,0
11152667,126,449459,87,KPL1,0
5035,28,123608,63,BT549,0
2723601,96,667490,93,BT549,0
135410875,193,667490,93,BT549,0
16659841,144,11656518,139,KPL1,0
5284616,104,54611422,175,BT549,1
356653,81,176871,74,BT549,0
1546,0,57469,50,BT549,0
38904,48,77082,59,BT549,0
5426,32,60699,52,BT549,0
25136944,161,3690,20,BT549,0
96312,60,356653,81,BT549,0
3062316,102,9703,42,BT549,0
216326,77,36462,47,BT549,1
68740,57,4114,23,BT549,1
36462,47,38904,48,BT549,0
3902,21,5799,36,BT549,1
3385,16,3902,21,BT549,0
2662,9,40926,49,BT549,0
444795,86,36314,46,BT549,1
23725625,152,5311,30,KPL1,1
451668,88,2141,4,BT549,1
216326,77,3385,16,BT549,1
667490,93,2478,7,BT549,0
135410875,193,9927978,120,BT549,1
6442177,110,5799,36,BT549,0
4114,23,441203,85,BT549,0
356653,81,68740,57,BT549,0
135401907,192,176871,74,BT549,0
9826528,114,1271002,94,MDAMB468,0
66541,56,25126798,160,MDAMB468,0
135398738,191,9703,42,BT549,1
3902,21,5790,35,BT549,0
25126798,160,441203,85,BT549,1
24776445,154,148121,67,BT549,0
2723601,96,32874,45,BT549,0
135410875,193,163659,72,BT549,1
51039095,173,2733526,98,KPL1,1
71384,58,3062316,102,BT549,0
132971,66,216239,76,BT549,0
11152667,126,387447,82,KPL1,0
23725625,152,45375953,168,KPL1,0
11525740,135,57469,50,BT549,0
2187,5,123608,63,BT549,1
57469,50,451668,88,BT549,0
1546,0,60699,52,BT549,0
3902,21,5291,29,BT549,0
4211,24,6239,39,BT549,1
3385,16,2187,5,BT549,0
24776445,154,123631,64,BT549,0
5352062,107,123608,63,BT549,0
4211,24,387447,82,HS578T,0
36314,46,1805,2,BT549,1
2141,4,176871,74,BT549,0
3081361,103,104741,61,BT549,1
132971,66,5360373,108,BT549,0
10127622,123,387447,82,KPL1,0
126941,65,5284616,104,BT549,0
6450551,112,60699,52,BT549,0
71384,58,5746,34,BT549,1
5453,33,2187,5,BT549,1
3081361,103,4211,24,BT549,1
123608,63,135401907,192,BT549,0
5935,37,3690,20,BT549,0
6450551,112,3385,16,BT549,1
2662,9,148124,68,BT549,1
126941,65,40926,49,BT549,0
71384,58,400633,83,BT549,0
71384,58,5329102,106,BT549,0
5035,28,3081361,103,BT549,0
6442177,110,2187,5,BT549,0
249332,79,77082,59,BT549,0
71384,58,2907,13,BT549,1
132971,66,5329102,106,BT549,1
5352062,107,6239,39,BT549,0
135401907,192,5426,32,BT549,1
17755052,150,10127622,123,BT549,1
241902,78,5311,30,BT549,0
24776445,154,5360373,108,BT549,0
25126798,160,4212,25,BT549,0
208908,75,2187,5,BT549,0
135410875,193,4842,27,BT549,1
126941,65,400633,83,BT549,0
6450551,112,3062316,102,BT549,1
5935,37,6239,39,BT549,0
3902,21,356653,81,BT549,0
11373846,131,44462758,167,MDAMB468,1
2708,10,457193,91,BT549,1
9927978,120,216239,76,BT549,0
2662,9,5311,30,BT549,0
5394,31,40926,49,BT549,1
5453,33,4114,23,BT549,0
6194,38,2723601,96,BT549,1
216326,77,451668,88,BT549,1
123631,64,40926,49,BT549,0
68740,57,54611422,175,BT549,0
667490,93,6445540,111,BT549,0
36462,47,24197464,153,BT549,0
23652660,151,2779853,99,MDAMB468,0
66541,56,9926586,119,MDAMB468,0
9826528,114,57340686,182,MDAMB468,1
104842,62,451668,88,BT549,1
3657,18,29327,44,BT549,0
216239,76,241902,78,HS578T,1
6194,38,208908,75,BT549,0
132971,66,5284616,104,BT549,0
123631,64,2187,5,BT549,1
16659841,144,11167602,127,KPL1,0
6239,39,4114,23,BT549,1
24776445,154,40926,49,BT549,1
6252,40,38904,48,BT549,0
5352062,107,5935,37,BT549,0
5291,29,354624,80,BT549,0
9927978,120,356653,81,BT549,0
123631,64,5329102,106,BT549,0
249332,79,2907,13,BT549,1
5035,28,444795,86,BT549,0
4211,24,4842,27,BT549,0
454216,90,3690,20,BT549,0
25126798,160,457193,91,BT549,1
216326,77,4842,27,BT549,1
126941,65,356653,81,BT549,0
241902,78,68740,57,BT549,1
123631,64,5746,34,BT549,1
3950,22,5360373,108,BT549,1
644241,92,5426,32,BT549,0
452548,89,249332,79,BT549,1
457193,91,2662,9,BT549,0
2478,7,3685,19,BT549,0
216326,77,400633,83,BT549,0
3367,15,3690,20,BT549,0
51039095,173,9933475,121,MCF7,0
3081361,103,11625818,137,ZR751,0
444795,86,96312,60,BT549,0
104741,61,1805,2,BT549,0
3902,21,2662,9,BT549,1
5394,31,2578,8,BT549,0
2662,9,354624,80,BT549,0
249332,79,2733525,97,BT549,0
452548,89,9703,42,BT549,0
3367,15,4842,27,BT549,1
3902,21,457193,91,BT549,1
5799,36,54611422,175,BT549,0
6450551,112,2141,4,BT549,1
3081361,103,451668,88,BT549,0
123631,64,6442177,110,KPL1,1
6194,38,104842,62,BT549,0
1805,2,216239,76,BT549,0
2907,13,54611422,175,BT549,0
11525740,135,42611257,164,BT549,1
5453,33,3690,20,BT549,0
2662,9,4842,27,BT549,0
4842,27,4114,23,BT549,0
2123,3,40926,49,BT549,0
3950,22,5352062,107,BT549,0
2708,10,24197464,153,BT549,0
25136944,161,644241,92,BT549,0
452548,89,5790,35,BT549,1
249332,79,5394,31,BT549,0
126941,65,354624,80,BT549,0
2123,3,241902,78,BT549,0
132971,66,441203,85,BT549,1
132971,66,400633,83,BT549,0
24776445,154,176871,74,BT549,1
6450551,112,6252,40,BT549,0
135398738,191,5394,31,BT549,0
216326,77,6239,39,BT549,1
3367,15,5360373,108,BT549,1
5284616,104,6239,39,BT549,1
6252,40,5329102,106,BT549,0
58423153,184,25227436,162,BT549,1
216326,77,2123,3,BT549,0
2723601,96,68740,57,BT549,0
10127622,123,148177,69,KPL1,0
2733525,97,451668,88,BT549,0
56946894,181,24978538,157,A549,1
25227436,162,25033539,159,KPL1,0
11626560,138,60198,51,BT549,0
3081361,103,4261,26,ZR751,1
96312,60,5329102,106,BT549,0
104842,62,2907,13,BT549,0
457193,91,644241,92,BT549,1
25136944,161,5746,34,BT549,1
5291,29,5799,36,BT549,0
96312,60,2141,4,BT549,0
36462,47,62770,54,BT549,1
3385,16,148124,68,BT549,0
2662,9,6442177,110,BT549,0
11152667,126,54761306,177,KPL1,1
5426,32,24197464,153,BT549,0
3081361,103,126941,65,BT549,0
62770,54,1805,2,BT549,0
25126798,160,6239,39,BT549,0
132971,66,11626560,138,BT549,1
3081361,103,96312,60,BT549,0
71384,58,29327,44,BT549,0
38904,48,6239,39,HS578T,0
25136944,161,2723601,96,BT549,0
123608,63,2578,8,BT549,0
4114,23,6445540,111,BT549,0
62770,54,5360373,108,BT549,0
16659841,144,24856436,155,KPL1,1
9854073,115,5311,30,BT549,0
6442177,110,454216,90,BT549,1
16659841,144,6442177,110,KPL1,0
354624,80,4211,24,HS578T,0
16659841,144,11626560,138,KPL1,1
54761306,177,86661883,187,BT549,0
444795,86,2578,8,BT549,0
11626560,138,11525740,135,BT549,1
24964624,156,17755052,150,BT549,1
104741,61,24964624,156,KPL1,1
60198,51,163659,72,BT549,1
123608,63,451668,88,BT549,0
3902,21,68740,57,BT549,0
135398738,191,3062316,102,BT549,0
11488320,132,49867926,171,KPL1,1
5284616,104,241902,78,BT549,0
216239,76,6445540,111,BT549,0
60198,51,400633,83,BT549,0
216326,77,241902,78,BT549,1
38904,48,454216,90,BT549,0
9854073,115,123608,63,BT549,0
6450551,112,5746,34,BT549,0
6252,40,400633,83,BT549,0
9826528,114,25023738,158,MDAMB468,1
400633,83,57469,50,BT549,0
3902,21,4114,23,BT549,1
2478,7,6239,39,BT549,1
123631,64,5311,30,BT549,1
5360373,108,241902,78,BT549,0
156422,71,9826528,114,MDAMB468,0
216239,76,4211,24,BT549,1
11626560,138,441203,85,BT549,0
3367,15,123608,63,BT549,0
132971,66,9927978,120,BT549,0
62770,54,5394,31,BT549,0
3690,20,176871,74,BT549,0
54761306,177,51039095,173,BT549,0
3385,16,5746,34,BT549,1
36314,46,40926,49,BT549,0
9826528,114,25126798,160,MDAMB468,0
62770,54,4211,24,BT549,0
3902,21,444795,86,BT549,0
5035,28,32874,45,BT549,1
123608,63,32874,45,BT549,0
241902,78,54611422,175,BT549,1
163659,72,6445540,111,BT549,1
6442177,110,667490,93,BT549,0
400633,83,176871,74,BT549,0
123608,63,4842,27,BT549,0
5035,28,441203,85,BT549,0
24197464,153,2578,8,BT549,1
2478,7,451668,88,BT549,1
24776445,154,135401907,192,BT549,0
4211,24,451668,88,BT549,0
11683,43,163659,72,MCF7,0
163659,72,2141,4,BT549,0
148121,67,176871,74,BT549,0
6239,39,57469,50,BT549,1
5291,29,2187,5,BT549,0
644241,92,400633,83,BT549,0
11683,43,216239,76,BT549,0
9854073,115,135410875,193,BT549,1
9854073,115,9927978,120,BT549,0
9826528,114,46215815,169,MDAMB468,1
216239,76,40926,49,BT549,0
60198,51,11626560,138,BT549,1
10184653,125,52913813,174,BT549,1
3062316,102,454216,90,BT549,0
3367,15,5935,37,BT549,0
5453,33,451668,88,BT549,1
667490,93,2141,4,BT549,0
6450551,112,241902,78,BT549,0
135410875,193,4211,24,BT549,0
6450551,112,25136944,161,BT549,0
3657,18,6239,39,BT549,0
11525740,135,25136944,161,BT549,0
16659841,144,135330301,189,KPL1,0
11525740,135,1805,2,BT549,0
38904,48,451668,88,BT549,1
216326,77,2141,4,BT549,1
123631,64,54611422,175,BT549,0
5453,33,444795,86,BT549,0
71384,58,9703,42,BT549,1
9884685,118,9863776,117,MDAMB468,0
5799,36,5746,34,BT549,1
5035,28,104741,61,BT549,0
60198,51,444795,86,BT549,0
2123,3,1546,0,BT549,0
25227436,162,4261,26,KPL1,0
3081361,103,5291,29,BT549,1
104741,61,5426,32,BT549,0
5291,29,54611422,175,BT549,0
11525740,135,454216,90,BT549,0
24776445,154,132971,66,BT549,1
104842,62,2141,4,BT549,1
5790,35,2187,5,BT549,0
3902,21,54611422,175,BT549,1
16659841,144,16681698,145,KPL1,0
444795,86,2907,13,BT549,0
132971,66,644241,92,BT549,0
38904,48,5746,34,BT549,0
452548,89,5746,34,BT549,1
68740,57,387447,82,BT549,0
23725625,152,148195,70,KPL1,1
2708,10,216239,76,BT549,0
644241,92,9703,42,BT549,0
9927978,120,5935,37,BT549,0
11152667,126,56946894,181,A549,1
62770,54,400633,83,BT549,0
2723601,96,356653,81,BT549,0
2478,7,32874,45,BT549,0
2662,9,2141,4,BT549,0
123631,64,57469,50,BT549,1
241902,78,4211,24,BT549,0
62770,54,148121,67,BT549,1
2187,5,5935,37,BT549,0
11683,43,2578,8,BT549,1
2187,5,32874,45,BT549,0
457193,91,148124,68,BT549,1
457193,91,126941,65,BT549,0
11488320,132,51039095,173,BT549,0
4212,25,6239,39,BT549,1
3081361,103,2123,3,BT549,0
457193,91,4114,23,BT549,0
51039095,173,24978538,157,KPL1,1
5453,33,5799,36,BT549,0
135410875,193,3367,15,BT549,0
3657,18,123608,63,BT549,1
452548,89,77082,59,BT549,0
156422,71,9956119,122,MDAMB468,0
5360373,108,5935,37,BT549,1
2662,9,451668,88,BT549,0
3081361,103,5790,35,BT549,0
354624,80,68740,57,BT549,0
135401907,192,4114,23,BT549,0
11626560,138,135398738,191,BT549,0
71384,58,135398738,191,BT549,1
135401907,192,32874,45,BT549,0
11683,43,356653,81,BT549,0
5291,29,57469,50,BT549,0
444795,86,3657,18,BT549,0
451668,88,32874,45,BT549,0
2708,10,176871,74,BT549,1
5453,33,2578,8,BT549,0
3081361,103,6442177,110,ZR751,0
400633,83,2141,4,BT549,0
249332,79,5935,37,BT549,0
9854073,115,451668,88,BT549,1
60198,51,5291,29,BT549,1
25136944,161,387447,82,BT549,0
123608,63,29327,44,BT549,0
62770,54,1546,0,BT549,1
3081361,103,62770,54,BT549,0
11488320,132,2719,11,KPL1,1
3690,20,57469,50,BT549,1
5284616,104,451668,88,BT549,1
5799,36,6194,38,BT549,0
135410875,193,24197464,153,BT549,0
25227436,162,449459,87,KPL1,0
5935,37,5746,34,BT549,0
241902,78,60699,52,BT549,0
96312,60,3685,19,BT549,0
216326,77,5291,29,BT549,0
132971,66,104842,62,BT549,0
2708,10,5329102,106,BT549,0
400633,83,2187,5,BT549,0
25126798,160,38904,48,BT549,0
68740,57,135401907,192,BT549,0
24776445,154,4114,23,BT549,1
4211,24,77082,59,BT549,1
3902,21,644241,92,BT549,1
2733525,97,241902,78,BT549,1
24776445,154,249332,79,BT549,0
132971,66,5291,29,BT549,0
6252,40,6442177,110,BT549,1
2123,3,176871,74,BT549,1
96312,60,123608,63,BT549,0
135401907,192,441203,85,BT549,0
71384,58,36462,47,BT549,1
3902,21,5284616,104,BT549,0
126941,65,4114,23,BT549,0
2708,10,11626560,138,BT549,0
60198,51,454216,90,BT549,1
9927978,120,38904,48,BT549,0
4212,25,5746,34,BT549,1
135410875,193,5746,34,BT549,1
11683,43,451668,88,BT549,0
62770,54,444795,86,BT549,0
6450551,112,11626560,138,BT549,0
11525740,135,5284616,104,BT549,0
6194,38,454216,90,BT549,0
9863776,117,44462758,167,MDAMB468,0
36314,46,5329102,106,BT549,0
3385,16,2123,3,BT549,0
11488320,132,16719221,146,KPL1,1
3062316,102,241902,78,BT549,0
444795,86,29327,44,BT549,0
444795,86,5360373,108,BT549,0
10127622,123,11656518,139,KPL1,0
4842,27,176871,74,BT549,0
11525740,135,176871,74,BT549,1
135410875,193,454216,90,BT549,0
104842,62,104741,61,BT549,0
457193,91,387447,82,MCF7,0
126941,65,249332,79,BT549,0
2351,6,3005572,100,HUH7,0
11525740,135,241902,78,BT549,0
38904,48,4114,23,BT549,1
249332,79,241902,78,BT549,0
123631,64,60699,52,BT549,1
9854073,115,5360373,108,BT549,1
208908,75,387447,82,BT549,0
5352062,107,104741,61,BT549,0
3385,16,241902,78,BT549,0
444795,86,216239,76,BT549,1
11626560,138,25126798,160,BT549,0
135410875,193,457193,91,BT549,1
25227436,162,6442177,110,KPL1,1
2733525,97,32874,45,BT549,0
11626560,138,3062316,102,BT549,1
6252,40,32874,45,BT549,0
5453,33,163659,72,BT549,0
457193,91,163659,72,BT549,1
6450551,112,2733525,97,BT549,1
38904,48,5311,30,BT549,1
208908,75,2141,4,BT549,0
6194,38,5790,35,BT549,0
3950,22,5311,30,BT549,1
2187,5,29327,44,HS578T,0
452548,89,36314,46,BT549,0
5035,28,6450551,112,BT549,1
16659841,144,16720766,147,KPL1,0
132971,66,2187,5,BT549,0
11683,43,6252,40,BT549,0
216326,77,29327,44,BT549,0
96312,60,2478,7,BT549,1
135398738,191,2123,3,BT549,0
2708,10,104741,61,BT549,0
25136944,161,29327,44,BT549,0
6450551,112,9927978,120,BT549,1
60198,51,5790,35,BT549,0
1546,0,3690,20,BT549,0
2578,8,6445540,111,BT549,0
3081361,103,441203,85,BT549,1
6252,40,208908,75,BT549,0
24776445,154,6450551,112,BT549,1
6194,38,2662,9,BT549,0
24776445,154,57469,50,BT549,0
123608,63,60699,52,BT549,0
60198,51,2708,10,BT549,0
57469,50,176871,74,BT549,1
11683,43,4211,24,BT549,0
2662,9,3062316,102,BT549,0
24776445,154,3685,19,HS578T,0
11152667,126,24856436,155,KPL1,1
6450551,112,2478,7,BT549,0
6252,40,3367,15,BT549,1
163659,72,667490,93,BT549,0
11525740,135,135401907,192,BT549,1
457193,91,135401907,192,BT549,0
135398738,191,104741,61,BT549,0
104842,62,5746,34,BT549,1
400633,83,60699,52,BT549,0
2662,9,2578,8,BT549,0
2141,4,441203,85,BT549,0
135410875,193,5935,37,BT549,0
452548,89,457193,91,BT549,1
4212,25,2123,3,BT549,0
96312,60,9703,42,BT549,0
56946894,181,16750158,148,A549,0
216326,77,2723601,96,BT549,1
5790,35,29327,44,BT549,0
3081361,103,135398738,191,BT549,0
2187,5,148121,67,BT549,0
163659,72,126941,65,BT549,0
3690,20,2141,4,BT549,0
3081361,103,17754438,149,ZR751,0
132971,66,38904,48,BT549,1
3385,16,40926,49,BT549,0
25227436,162,24978538,157,KPL1,1
38904,48,2141,4,BT549,0
1546,0,6239,39,BT549,0
5035,28,2662,9,BT549,1
241902,78,354624,80,BT549,0
163659,72,454216,90,BT549,0
3385,16,4211,24,BT549,0
36462,47,36314,46,BT549,0
216326,77,6445540,111,BT549,1
356653,81,454216,90,BT549,0
51039095,173,6442177,110,KPL1,1
56649450,179,16654980,143,BT549,0
135398501,190,23652660,151,MDAMB468,1
2187,5,3685,19,BT549,0
66541,56,2779853,99,MDAMB468,1
135410875,193,5453,33,BT549,0
77082,59,5935,37,BT549,0
49847690,170,44356648,166,MCF7,1
132971,66,40926,49,BT549,1
3062316,102,3657,18,BT549,0
148121,67,441203,85,BT549,1
2662,9,5360373,108,BT549,0
10127622,123,11955716,142,KPL1,0
6450551,112,3081361,103,BT549,1
5284616,104,57469,50,BT549,0
5311,30,4842,27,BT549,0
5291,29,135401907,192,BT549,0
3950,22,2123,3,BT549,0
3902,21,5394,31,BT549,0
3081361,103,36462,47,BT549,0
11683,43,387447,82,BT549,0
25227436,162,24964624,156,KPL1,1
11626560,138,2187,5,BT549,0
