pubchem_id1,g_id1,pubchem_id2,g_id2,cell,label
25136944,161,176871,74,BT549,0
5394,31,40926,49,BT549,1
3385,16,356653,81,BT549,0
2123,3,2708,10,BT549,0
104741,61,32874,45,BT549,0
51039095,174,49867930,173,KPL1,1
9854073,115,451668,88,BT549,1
5394,31,3062316,102,BT549,0
5935,37,54611422,176,BT549,0
25136944,161,1546,0,BT549,0
123631,64,9703,42,BT549,0
123631,64,135410875,194,BT549,1
2708,10,163659,72,BT549,1
11525740,135,135401907,193,BT549,1
5291,29,135401907,193,BT549,0
24776445,154,9854073,115,BT549,0
40926,49,176871,74,BT549,1
6450551,112,29327,44,BT549,0
104842,62,3657,18,BT549,0
5291,29,77082,59,BT549,0
6194,38,176871,74,BT549,1
11683,43,208908,75,BT549,0
9926586,119,2779853,99,MDAMB468,0
135398738,192,29327,44,BT549,0
6450551,112,25136944,161,BT549,0
6450551,112,2733525,97,BT549,1
6442177,110,241902,78,BT549,0
5035,28,24197464,153,BT549,0
9927978,120,387447,82,BT549,0
5799,36,441203,85,BT549,1
400633,83,4842,27,HS578T,0
6442177,110,163659,72,BT549,0
62770,54,3950,22,BT549,0
25227436,162,11556711,136,KPL1,0
135410875,194,135398738,192,BT549,0
38904,48,36314,46,BT549,0
5935,37,60699,52,BT549,1
6194,38,148124,68,BT549,0
5311,30,135401907,193,BT549,0
452548,89,2733525,97,BT549,0
249332,79,3367,15,BT549,0
2733525,97,5746,34,BT549,0
2478,7,60699,52,BT549,0
104741,61,148124,68,BT549,1
5790,35,644241,92,BT549,0
36462,47,3685,19,BT549,0
2662,9,208908,75,BT549,0
2708,10,3690,20,BT549,0
71384,58,148124,68,BT549,0
454216,90,2141,4,BT549,0
25136944,161,5284616,104,BT549,1
454216,90,2578,8,BT549,0
36314,46,163659,72,BT549,0
2733525,97,6442177,110,BT549,0
71384,58,68740,57,BT549,0
104741,61,5426,32,BT549,0
1546,0,176871,74,BT549,0
104842,62,104741,61,BT549,0
2662,9,2141,4,BT549,0
135398738,192,4114,23,BT549,0
60198,51,452548,89,BT549,0
54761306,178,10127622,123,BT549,0
135401907,193,2907,13,BT549,0
77082,59,2478,7,BT549,0
6252,40,4842,27,BT549,1
5284616,104,2578,8,BT549,0
3081361,103,104842,62,BT549,0
2662,9,6445540,111,BT549,0
6450551,112,135410875,194,BT549,1
24197464,153,57469,50,BT549,0
3062316,102,667490,93,BT549,0
123608,63,57469,50,BT549,0
454216,90,6239,39,BT549,0
3385,16,5426,32,BT549,0
58423153,185,52913813,175,BT549,1
38904,48,5352062,107,BT549,0
11525740,135,5291,29,BT549,1
11626560,138,3657,18,BT549,0
444795,86,4842,27,BT549,0
2478,7,57469,50,BT549,0
71384,58,1805,2,BT549,1
454216,90,29327,44,BT549,0
24978538,157,5311497,105,A549,1
36462,47,126941,65,BT549,0
2662,9,387447,82,BT549,0
135410875,194,104741,61,BT549,0
24776445,154,3902,21,BT549,1
62770,54,354624,80,BT549,0
3081361,103,45375953,168,ZR751,0
126941,65,451668,88,BT549,0
3367,15,2733525,97,BT549,0
2123,3,126941,65,BT549,0
644241,92,241902,78,BT549,1
123631,64,3902,21,BT549,0
36462,47,4114,23,BT549,0
24776445,154,241902,78,BT549,0
9863776,117,9858940,116,MDAMB468,0
208908,75,441203,85,BT549,0
11488320,132,104741,61,KPL1,0
10127622,123,135330301,190,KPL1,1
25126798,160,9854073,115,BT549,0
36462,47,135401907,193,BT549,0
5453,33,441203,85,BT549,0
5394,31,400633,83,BT549,0
135410875,194,3685,19,BT549,0
123631,64,148177,69,KPL1,0
11683,43,5360373,108,BT549,0
3902,21,5426,32,BT549,0
2662,9,2578,8,BT549,0
9858940,116,25126798,160,MDAMB468,0
452548,89,5790,35,BT549,1
451668,88,6445540,111,BT549,0
4211,24,354624,80,BT549,0
52913813,175,25262792,163,BT549,1
454216,90,68740,57,HS578T,1
5284616,104,135401907,193,BT549,0
132971,66,54611422,176,BT549,0
86661883,188,17755052,150,BT549,0
25227436,162,11167602,127,KPL1,0
249332,79,5746,34,BT549,0
454216,90,9703,42,BT549,0
51039095,174,11707110,140,KPL1,0
4212,25,241902,78,BT549,1
5453,33,163659,72,BT549,0
3367,15,644241,92,BT549,0
356653,81,451668,88,BT549,0
24776445,154,1546,0,BT549,0
6239,39,2141,4,BT549,0
1546,0,5935,37,BT549,0
24978538,157,60700,53,A549,1
6252,40,400633,83,BT549,0
2662,9,36314,46,BT549,1
3367,15,3062316,102,BT549,0
11152667,126,49847690,171,A549,1
1546,0,5284616,104,BT549,0
452548,89,5360373,108,BT549,0
11152667,126,11955716,142,KPL1,0
452548,89,163659,72,BT549,1
3367,15,29327,44,BT549,0
135398501,191,11373846,131,MDAMB468,0
3385,16,38904,48,BT549,0
60198,51,354624,80,BT549,0
9884685,118,44462758,167,MDAMB468,0
104842,62,216239,76,BT549,0
163659,72,454216,90,BT549,0
3081361,103,36314,46,BT549,0
4212,25,208908,75,BT549,0
132971,66,5284616,104,BT549,0
51039095,174,176167,73,KPL1,0
148124,68,5426,32,MCF7,0
123631,64,11167602,127,KPL1,1
2733525,97,387447,82,BT549,0
29327,44,2141,4,BT549,1
216326,77,2662,9,BT549,1
2708,10,3367,15,BT549,0
5790,35,5426,32,BT549,0
60198,51,5746,34,BT549,1
96312,60,176871,74,BT549,1
216326,77,71384,58,BT549,1
5453,33,135401907,193,BT549,1
5799,36,2907,13,BT549,0
5291,29,123608,63,BT549,0
5035,28,25136944,161,BT549,0
11525740,135,29327,44,BT549,0
2478,7,3690,20,BT549,0
3367,15,148121,67,BT549,0
23725625,152,51039095,174,BT549,1
444795,86,68740,57,BT549,0
5790,35,5746,34,BT549,0
5352062,107,3062316,102,BT549,0
25126798,160,6445540,111,BT549,0
3367,15,4211,24,BT549,0
135410875,194,5360373,108,BT549,0
6194,38,5291,29,BT549,0
2708,10,104741,61,BT549,0
2708,10,1546,0,BT549,0
4212,25,5426,32,BT549,0
23725625,152,11556711,136,KPL1,1
2723601,96,96312,60,BT549,0
135410875,194,2733525,97,BT549,0
5035,28,126941,65,BT549,0
5291,29,5935,37,BT549,0
132971,66,6445540,111,BT549,0
3685,19,32874,45,BT549,1
5311,30,77082,59,BT549,0
241902,78,104741,61,BT549,0
38904,48,667490,93,BT549,0
156422,71,9826528,114,MDAMB468,0
11626560,138,32874,45,BT549,0
2123,3,42611257,164,BT549,0
5790,35,32874,45,BT549,0
148124,68,6442177,110,BT549,1
24964624,156,52913813,175,BT549,1
36314,46,5360373,108,BT549,0
400633,83,5284616,104,BT549,0
36462,47,3385,16,BT549,1
9854073,115,4212,25,MCF7,1
452548,89,5394,31,BT549,0
2123,3,5746,34,BT549,0
2907,13,2578,8,BT549,0
3081361,103,135410875,194,BT549,1
16750158,148,10127622,123,KPL1,1
6450551,112,126941,65,BT549,0
148124,68,32874,45,BT549,1
11525740,135,25126798,160,BT549,1
400633,83,57469,50,BT549,0
6194,38,2907,13,BT549,0
3385,16,148121,67,BT549,0
249332,79,9703,42,BT549,0
249332,79,5291,29,BT549,0
5311,30,3685,19,BT549,0
4211,24,126941,65,HS578T,0
38904,48,2141,4,BT549,0
57340686,183,25126798,160,MDAMB468,0
38904,48,135401907,193,BT549,0
135398738,192,6252,40,BT549,0
17755052,150,56655374,181,A549,1
11626560,138,29327,44,BT549,0
23652660,151,9858940,116,MDAMB468,0
356653,81,123608,63,BT549,0
5790,35,163659,72,BT549,0
36314,46,54611422,176,BT549,0
11488320,132,11556711,136,KPL1,0
60198,51,5426,32,BT549,1
71384,58,5284616,104,BT549,0
452548,89,135401907,193,BT549,0
5291,29,5799,36,BT549,0
2662,9,3657,18,BT549,0
11152667,126,104741,61,KPL1,1
6252,40,96312,60,BT549,0
667490,93,57469,50,BT549,1
104741,61,400633,83,BT549,0
6450551,112,5360373,108,BT549,0
135410875,194,9927978,120,BT549,1
6252,40,38904,48,BT549,0
68740,57,77082,59,BT549,1
354624,80,9703,42,BT549,0
5311,30,5746,34,BT549,0
24964624,156,25227436,162,BT549,1
3902,21,126941,65,BT549,1
132971,66,216239,76,BT549,0
452548,89,3902,21,BT549,0
62770,54,54611422,176,BT549,0
16659841,144,6918289,113,KPL1,0
62770,54,29327,44,BT549,0
25136944,161,71384,58,BT549,0
11626560,138,57469,50,BT549,0
6252,40,241902,78,BT549,0
3950,22,454216,90,BT549,0
135398738,192,2733525,97,BT549,0
25023738,158,6419753,109,MDAMB468,1
5746,34,4114,23,BT549,0
5291,29,5426,32,BT549,0
6194,38,2662,9,BT549,0
6252,40,4114,23,BT549,0
9858940,116,11373846,131,MDAMB468,0
9927978,120,11626560,138,BT549,0
9854073,115,5311,30,BT549,0
354624,80,3685,19,BT549,1
25227436,162,11178236,128,KPL1,0
104842,62,77082,59,BT549,0
23725625,152,6918289,113,KPL1,0
2733525,97,5291,29,BT549,0
5035,28,148124,68,BT549,0
9858940,116,6419753,109,MDAMB468,0
11626560,138,2187,5,BT549,0
3950,22,104842,62,BT549,0
5284616,104,148124,68,BT549,1
6194,38,667490,93,BT549,0
135410875,194,4212,25,BT549,0
104741,61,1805,2,BT549,0
71384,58,38904,48,BT549,0
9927978,120,32874,45,BT549,0
11683,43,6442177,110,BT549,0
5426,32,57469,50,BT549,0
24776445,154,32874,45,HS578T,0
25126798,160,5311,30,BT549,0
123631,64,42611257,164,BT549,0
5790,35,104842,62,BT549,0
5453,33,249332,79,BT549,0
216326,77,454216,90,BT549,1
452548,89,3950,22,BT549,0
3081361,103,163659,72,BT549,1
16659841,144,176167,73,KPL1,0
6419753,109,1271002,94,MDAMB468,0
60198,51,3657,18,BT549,0
11683,43,5426,32,BT549,0
3902,21,5790,35,BT549,0
3081361,103,11494412,133,ZR751,0
241902,78,32874,45,HS578T,0
3081361,103,25136944,161,BT549,0
40926,49,60699,52,BT549,0
6194,38,3657,18,BT549,0
11525740,135,2123,3,BT549,0
216239,76,2478,7,BT549,0
156422,71,25126798,160,MDAMB468,0
400633,83,5935,37,BT549,0
11683,43,77082,59,BT549,0
56946894,182,56655374,181,A549,1
6450551,112,3950,22,BT549,1
3081361,103,5790,35,BT549,0
6450551,112,3657,18,BT549,1
2708,10,4211,24,BT549,0
5790,35,24197464,153,BT549,0
452548,89,1546,0,BT549,1
10127622,123,449459,87,KPL1,1
24197464,153,176871,74,BT549,0
9927978,120,104842,62,BT549,0
1546,0,5352062,107,BT549,0
5360373,108,6445540,111,BT549,0
3081361,103,24776445,154,BT549,0
104842,62,3685,19,BT549,1
457193,91,4114,23,BT549,0
60198,51,5453,33,BT549,1
163659,72,2141,4,BT549,0
2123,3,4842,27,BT549,0
9854073,115,454216,90,BT549,1
10127622,123,9444,41,KPL1,1
2708,10,216239,76,BT549,0
4842,27,2478,7,BT549,1
135401907,193,54611422,176,BT549,0
6252,40,5352062,107,BT549,1
60699,52,6445540,111,BT549,0
3385,16,5453,33,BT549,0
25126798,160,5394,31,BT549,0
68740,57,5360373,108,BT549,0
60198,51,3062316,102,BT549,0
3902,21,123608,63,BT549,1
3062316,102,4211,24,BT549,0
3081361,103,148177,69,ZR751,1
148121,67,126941,65,BT549,1
23725625,152,9444,41,KPL1,0
58423153,185,36462,47,A549,0
3461,17,54761306,178,KPL1,1
2708,10,148121,67,BT549,0
216326,77,2708,10,BT549,0
123631,64,17755052,150,KPL1,0
457193,91,2907,13,BT549,0
24776445,154,96312,60,BT549,0
3385,16,126941,65,BT549,0
6239,39,5746,34,BT549,1
5035,28,36314,46,BT549,0
2723601,96,216239,76,BT549,1
2662,9,4211,24,BT549,0
4114,23,32874,45,BT549,0
25136944,161,3657,18,BT549,0
148124,68,176871,74,BT549,1
68591670,186,10127622,123,A549,1
241902,78,2187,5,BT549,1
6450551,112,11626560,138,BT549,0
16659841,144,16681698,145,KPL1,0
25136944,161,452548,89,BT549,0
216326,77,38904,48,BT549,1
9927978,120,24197464,153,BT549,0
2187,5,24197464,153,BT549,0
9854073,115,36314,46,BT549,1
457193,91,451668,88,BT549,1
9854073,115,163659,72,BT549,0
135398501,191,25023738,158,MDAMB468,0
2733525,97,5360373,108,BT549,0
71384,58,4842,27,BT549,1
1546,0,400633,83,BT549,0
57519543,184,24964624,156,BT549,0
25136944,161,2141,4,BT549,0
457193,91,40926,49,BT549,0
444795,86,644241,92,BT549,0
356653,81,1805,2,BT549,1
24776445,154,126941,65,BT549,0
2662,9,5746,34,BT549,0
9927978,120,2907,13,BT549,0
11152667,126,9444,41,KPL1,0
3081361,103,2907,13,BT549,1
3950,22,148124,68,BT549,0
10184653,125,24964624,156,BT549,1
216239,76,2578,8,BT549,0
11525740,135,6252,40,BT549,0
444795,86,176871,74,BT549,0
44199317,165,56946894,182,A549,0
354624,80,6445540,111,BT549,0
2708,10,5453,33,BT549,0
2478,7,5426,32,BT549,0
444795,86,387447,82,BT549,0
249332,79,5935,37,BT549,0
2187,5,29327,44,HS578T,0
3902,21,356653,81,BT549,0
60198,51,24197464,153,BT549,0
2478,7,6239,39,BT549,1
3062316,102,3685,19,BT549,1
25126798,160,25136944,161,BT549,0
68740,57,5426,32,HS578T,1
5291,29,2187,5,BT549,0
77082,59,2907,13,BT549,0
57340686,183,23652660,151,MDAMB468,0
6252,40,2141,4,BT549,0
2733525,97,241902,78,BT549,1
11488320,132,11178236,128,KPL1,0
11525740,135,644241,92,BT549,1
5291,29,148121,67,HS578T,1
216326,77,3062316,102,BT549,1
3367,15,163659,72,BT549,0
6442177,110,4114,23,BT549,0
1546,0,454216,90,BT549,0
36314,46,4842,27,BT549,0
354624,80,68740,57,BT549,0
11626560,138,6450551,112,BT549,1
3081361,103,9927978,120,BT549,0
24197464,153,40926,49,BT549,0
3385,16,123608,63,BT549,0
163659,72,29327,44,BT549,1
6450551,112,3902,21,BT549,1
6450551,112,5746,34,BT549,0
3385,16,4842,27,BT549,0
135410875,194,24197464,153,BT549,0
24776445,154,135401907,193,BT549,0
4212,25,5352062,107,BT549,1
5453,33,2578,8,BT549,0
11626560,138,216326,77,BT549,1
11683,43,54611422,176,BT549,0
2733525,97,36314,46,BT549,1
3690,20,60699,52,BT549,0
77082,59,29327,44,BT549,0
23725625,152,387447,82,KPL1,1
5453,33,36314,46,BT549,1
354624,80,3690,20,BT549,0
163659,72,135401907,193,BT549,0
3950,22,216239,76,BT549,1
36462,47,5746,34,BT549,1
452548,89,148124,68,BT549,0
5035,28,2187,5,BT549,0
135410875,194,2907,13,BT549,0
24197464,153,441203,85,BT549,0
2662,9,135401907,193,BT549,0
457193,91,6239,39,BT549,0
3385,16,5790,35,BT549,0
241902,78,667490,93,BT549,0
4212,25,9927978,120,BT549,0
4212,25,5360373,108,BT549,0
60198,51,135401907,193,BT549,0
6450551,112,176871,74,BT549,1
126941,65,2578,8,BT549,0
11683,43,42611257,164,BT549,1
3385,16,77082,59,BT549,0
3367,15,5311,30,BT549,0
60198,51,2733525,97,BT549,1
11488320,132,24978538,157,KPL1,1
3902,21,163659,72,BT549,0
25227436,162,24856436,155,KPL1,0
5352062,107,104842,62,BT549,0
25136944,161,2708,10,BT549,0
57519543,184,25227436,162,BT549,1
23725625,152,11656518,139,KPL1,1
38904,48,644241,92,BT549,0
11626560,138,6252,40,BT549,0
10127622,123,11717001,141,KPL1,1
11683,43,3062316,102,BT549,1
5453,33,1546,0,BT549,0
2351,6,3005572,100,HUH7,0
25126798,160,9926586,119,MDAMB468,0
9703,42,176871,74,BT549,0
3385,16,176871,74,BT549,0
148121,67,2907,13,HS578T,1
452548,89,123608,63,BT549,0
5799,36,2723601,96,BT549,0
5453,33,644241,92,BT549,0
148124,68,126941,65,BT549,0
96312,60,2578,8,BT549,0
457193,91,29327,44,BT549,0
6194,38,24197464,153,BT549,0
356653,81,216239,76,BT549,0
11683,43,457193,91,HS578T,1
11525740,135,11626560,138,BT549,0
16659841,144,148195,70,KPL1,1
96312,60,36314,46,BT549,0
104741,61,3685,19,BT549,0
241902,78,68740,57,BT549,1
2723601,96,3062316,102,BT549,0
241902,78,354624,80,BT549,0
356653,81,5746,34,BT549,0
132971,66,96312,60,BT549,0
2123,3,32874,45,BT549,0
9927978,120,5426,32,BT549,0
387447,82,3685,19,BT549,1
135398738,192,3062316,102,BT549,0
38904,48,176871,74,BT549,1
135398501,191,2779853,99,MDAMB468,0
163659,72,3685,19,BT549,1
56649450,180,16654980,143,BT549,0
216239,76,667490,93,BT549,0
24776445,154,77082,59,BT549,1
135401907,193,9703,42,BT549,0
2662,9,2187,5,BT549,0
56946894,182,24978538,157,A549,1
16659841,144,16719221,146,KPL1,0
96312,60,216239,76,BT549,0
51039095,174,11625818,137,KPL1,0
354624,80,5799,36,BT549,0
3657,18,4114,23,BT549,0
457193,91,644241,92,BT549,1
3385,16,2123,3,BT549,0
216326,77,5284616,104,BT549,0
5311,30,24197464,153,BT549,0
3950,22,5426,32,BT549,0
3657,18,451668,88,BT549,0
4114,23,441203,85,BT549,0
123631,64,11520894,134,KPL1,0
4212,25,6442177,110,BT549,1
56599293,179,17755052,150,BT549,0
24776445,154,11626560,138,BT549,1
454216,90,6445540,111,HS578T,0
4211,24,32874,45,BT549,0
9854073,115,5329102,106,BT549,0
11626560,138,11525740,135,BT549,1
2662,9,5453,33,BT549,0
25136944,161,3062316,102,BT549,1
6194,38,6442177,110,BT549,1
454216,90,60699,52,BT549,0
400633,83,60699,52,BT549,0
96312,60,6442177,110,BT549,0
9703,42,40926,49,BT549,0
2662,9,5329102,106,BT549,0
9854073,115,3685,19,BT549,0
9854073,115,135410875,194,BT549,1
2708,10,354624,80,BT549,0
5799,36,3685,19,BT549,0
9854073,115,2187,5,BT549,0
5360373,108,4842,27,BT549,0
356653,81,5799,36,BT549,0
2187,5,1805,2,BT549,0
123631,64,356653,81,BT549,1
132971,66,24776445,154,BT549,1
11152667,126,56946894,182,A549,1
3062316,102,77082,59,BT549,0
62770,54,135401907,193,BT549,0
6450551,112,6445540,111,BT549,0
3902,21,6445540,111,BT549,0
5799,36,11683,43,BT549,0
249332,79,135401907,193,BT549,0
6252,40,77082,59,BT549,0
25227436,162,6442177,110,KPL1,1
163659,72,4114,23,BT549,0
9884685,118,66541,56,MDAMB468,0
4211,24,54611422,176,BT549,0
62770,54,444795,86,BT549,0
132971,66,6450551,112,BT549,1
11626560,138,2907,13,BT549,0
3081361,103,3062316,102,BT549,1
135401907,193,3690,20,BT549,1
4211,24,148121,67,BT549,0
216326,77,5746,34,BT549,1
62770,54,241902,78,BT549,0
123631,64,451668,88,BT549,1
216326,77,5352062,107,BT549,1
9926586,119,46215815,169,MDAMB468,0
5284616,104,6445540,111,BT549,0
5311,30,5426,32,BT549,0
241902,78,454216,90,BT549,1
5284616,104,5426,32,BT549,0
5291,29,451668,88,BT549,0
2662,9,9703,42,BT549,0
3902,21,38904,48,BT549,1
5426,32,2141,4,BT549,1
356653,81,24197464,153,BT549,0
11626560,138,354624,80,BT549,0
11626560,138,3685,19,BT549,0
2187,5,6445540,111,BT549,0
96312,60,54611422,176,BT549,0
24776445,154,5352062,107,BT549,0
400633,83,36314,46,BT549,0
135398738,192,454216,90,BT549,0
24776445,154,208908,75,BT549,1
3081361,103,148124,68,BT549,0
24776445,154,36462,47,BT549,0
77082,59,5746,34,BT549,0
25227436,162,11717001,141,KPL1,0
24776445,154,132971,66,BT549,1
11626560,138,176871,74,BT549,1
123631,64,387447,82,BT549,0
400633,83,148121,67,BT549,0
644241,92,387447,82,BT549,0
104842,62,208908,75,BT549,0
148121,67,57469,50,BT549,0
6194,38,249332,79,BT549,1
3062316,102,2187,5,BT549,0
132971,66,5291,29,BT549,0
5394,31,441203,85,BT549,0
132971,66,400633,83,BT549,0
51039095,174,24856436,155,KPL1,0
2708,10,644241,92,BT549,0
6450551,112,24197464,153,BT549,0
2123,3,441203,85,BT549,0
2478,7,2907,13,BT549,0
123631,64,25227436,162,KPL1,0
25136944,161,123608,63,BT549,0
123631,64,68740,57,BT549,0
163659,72,2907,13,BT549,0
25126798,160,1271002,94,MDAMB468,0
17755052,150,60700,53,A549,1
68740,57,5799,36,BT549,0
216239,76,148121,67,BT549,0
4842,27,176871,74,BT549,0
3367,15,38904,48,BT549,0
77082,59,176871,74,BT549,0
24776445,154,6442177,110,BT549,0
123631,64,5352062,107,BT549,1
9863776,117,9926586,119,MDAMB468,0
36314,46,2578,8,BT549,0
58423153,185,51039095,174,BT549,1
11488320,132,4261,26,KPL1,0
5426,32,2907,13,BT549,1
9703,42,2907,13,BT549,0
2708,10,208908,75,BT549,0
66541,56,57340686,183,MDAMB468,0
2708,10,5311,30,BT549,0
163659,72,4842,27,BT549,0
1546,0,163659,72,BT549,0
9854073,115,54611422,176,ACHN,0
123631,64,5284616,104,BT549,1
2723601,96,36314,46,BT549,0
2723601,96,123608,63,BT549,0
1805,2,24197464,153,BT549,1
3081361,103,96312,60,BT549,0
62770,54,441203,85,BT549,0
132971,66,5311,30,BT549,1
148121,67,5935,37,BT549,0
4114,23,57469,50,BT549,0
5426,32,5746,34,BT549,0
4212,25,126941,65,BT549,0
444795,86,148121,67,HS578T,0
36462,47,5291,29,BT549,0
23725625,152,11955716,142,KPL1,1
3385,16,3367,15,BT549,0
5453,33,148124,68,BT549,0
11683,43,9927978,120,BT549,0
126941,65,644241,92,BT549,0
3950,22,96312,60,BT549,0
23652660,151,11373846,131,MDAMB468,1
25227436,162,148177,69,KPL1,1
5311,30,441203,85,BT549,0
6194,38,4114,23,BT549,0
249332,79,5311,30,BT549,0
25023738,158,2779853,99,MDAMB468,0
354624,80,148121,67,BT549,1
3950,22,5284616,104,BT549,0
249332,79,6442177,110,BT549,1
5799,36,3690,20,BT549,0
123631,64,11625818,137,KPL1,1
2708,10,6445540,111,BT549,0
135398738,192,40926,49,BT549,0
216326,77,400633,83,BT549,0
400633,83,135401907,193,BT549,0
2708,10,387447,82,BT549,0
58423153,185,10127622,123,BT549,1
5746,34,2141,4,BT549,0
68740,57,148121,67,BT549,1
51039095,174,11494412,133,KPL1,0
24776445,154,25126798,160,BT549,1
5311,30,5799,36,BT549,0
5035,28,57469,50,BT549,0
135398738,192,667490,93,BT549,0
148121,67,3690,20,BT549,0
3950,22,2187,5,BT549,1
123631,64,16681698,145,KPL1,0
36314,46,2141,4,BT549,0
9703,42,3685,19,BT549,0
71384,58,2708,10,BT549,1
77082,59,451668,88,BT549,0
24776445,154,2708,10,BT549,0
96312,60,208908,75,BT549,0
400633,83,104741,61,BT549,0
354624,80,387447,82,BT549,0
2187,5,123608,63,BT549,1
25136944,161,2478,7,BT549,0
5746,34,176871,74,BT549,0
9956119,122,2779853,99,MDAMB468,0
6450551,112,148121,67,BT549,0
5360373,108,241902,78,BT549,0
1271002,94,11373846,131,MDAMB468,0
2733525,97,2478,7,BT549,0
36462,47,2708,10,BT549,1
216326,77,208908,75,BT549,0
11626560,138,387447,82,BT549,0
51039095,174,135330301,190,KPL1,1
216326,77,444795,86,BT549,0
62770,54,2141,4,BT549,0
148121,67,60699,52,BT549,0
29327,44,60699,52,BT549,0
6450551,112,241902,78,BT549,0
11626560,138,216239,76,BT549,0
9854073,115,216239,76,BT549,0
96312,60,104741,61,BT549,1
36314,46,104842,62,BT549,0
3081361,103,123608,63,BT549,0
441203,85,3685,19,BT549,0
11525740,135,60198,51,BT549,0
5360373,108,60699,52,BT549,1
176871,74,441203,85,BT549,0
148124,68,387447,82,HS578T,0
51039095,174,11626560,138,KPL1,1
135410875,194,25136944,161,BT549,0
249332,79,57469,50,BT549,0
23725625,152,25227436,162,BT549,0
5394,31,451668,88,BT549,0
24776445,154,5394,31,BT549,0
208908,75,40926,49,BT549,0
4211,24,135401907,193,BT549,1
126941,65,5935,37,BT549,0
132971,66,3950,22,BT549,1
3385,16,6239,39,BT549,1
123631,64,2123,3,BT549,0
457193,91,57469,50,BT549,0
6450551,112,123631,64,BT549,1
4842,27,135401907,193,BT549,1
3690,20,2578,8,BT549,0
400633,83,2141,4,BT549,0
123631,64,123608,63,BT549,0
6442177,110,2578,8,BT549,1
36314,46,454216,90,BT549,0
5394,31,1805,2,BT549,0
5790,35,148124,68,BT549,0
132971,66,387447,82,BT549,0
6445540,111,32874,45,BT549,0
77082,59,356653,81,BT549,0
38904,48,5799,36,BT549,0
216326,77,32874,45,BT549,0
6442177,110,40926,49,BT549,0
644241,92,135401907,193,BT549,0
25126798,160,3685,19,BT549,0
356653,81,2907,13,BT549,0
3081361,103,5284616,104,BT549,0
5746,34,57469,50,BT549,0
4842,27,9703,42,BT549,0
9854073,115,132971,66,BT549,0
68740,57,126941,65,BT549,0
25126798,160,457193,91,BT549,1
452548,89,2141,4,BT549,0
9884685,118,9863776,117,MDAMB468,0
2187,5,5311,30,BT549,0
6450551,112,25126798,160,BT549,1
9956119,122,25126798,160,MDAMB468,0
16659841,144,11625818,137,KPL1,1
3081361,103,400633,83,BT549,1
71384,58,57469,50,BT549,0
6194,38,4211,24,BT549,0
132971,66,57469,50,BT549,0
36462,47,148124,68,BT549,0
6450551,112,9927978,120,BT549,1
356653,81,3685,19,BT549,0
3367,15,104741,61,BT549,0
3902,21,77082,59,BT549,1
6194,38,5329102,106,BT549,0
36462,47,57469,50,BT549,0
104741,61,2187,5,BT549,0
3367,15,60699,52,BT549,1
104741,61,104842,62,BT549,0
25126798,160,1546,0,BT549,0
2708,10,77082,59,BT549,0
25126798,160,135410875,194,BT549,1
10184653,125,52913813,175,BT549,1
356653,81,36314,46,BT549,0
25126798,160,24197464,153,BT549,0
126941,65,2478,7,BT549,0
457193,91,104741,61,BT549,1
62770,54,454216,90,BT549,0
3950,22,6239,39,BT549,1
5746,34,451668,88,BT549,1
96312,60,148121,67,BT549,0
9927978,120,123608,63,BT549,0
454216,90,104741,61,BT549,0
452548,89,356653,81,BT549,1
135410875,194,126941,65,BT549,1
132971,66,40926,49,BT549,1
60198,51,5311,30,BT549,1
71384,58,5311,30,BT549,1
9854073,115,6194,38,BT549,0
5360373,108,5746,34,BT549,1
6194,38,451668,88,BT549,1
9927978,120,68740,57,BT549,0
123631,64,5746,34,BT549,1
25136944,161,451668,88,BT549,1
11488320,132,9444,41,KPL1,0
216326,77,5453,33,BT549,1
57340686,183,2779853,99,MDAMB468,0
4114,23,6445540,111,BT549,0
5035,28,454216,90,BT549,1
5790,35,3657,18,BT549,0
36462,47,24197464,153,BT549,0
71384,58,356653,81,BT549,0
2708,10,6442177,110,BT549,1
444795,86,6445540,111,BT549,0
2187,5,135401907,193,BT549,1
6450551,112,5935,37,BT549,0
5035,28,667490,93,BT549,0
356653,81,5329102,106,BT549,0
96312,60,5746,34,BT549,0
3902,21,5291,29,BT549,0
2662,9,5352062,107,BT549,0
24776445,154,2141,4,BT549,0
71384,58,126941,65,BT549,0
104842,62,241902,78,BT549,0
454216,90,2907,13,BT549,0
1805,2,5329102,106,BT549,0
2578,8,54611422,176,BT549,0
86661883,188,56649450,180,BT549,1
3385,16,2141,4,BT549,0
1546,0,3690,20,BT549,0
6450551,112,5329102,106,BT549,0
135398501,191,57340686,183,MDAMB468,1
135398738,192,441203,85,BT549,1
5394,31,104842,62,BT549,0
2723601,96,241902,78,BT549,0
1546,0,3657,18,BT549,0
23725625,152,104741,61,KPL1,1
57469,50,2141,4,BT549,0
241902,78,1805,2,BT549,1
148124,68,77082,59,BT549,0
5426,32,29327,44,BT549,0
216326,77,457193,91,BT549,1
454216,90,135401907,193,BT549,0
9863776,117,25126798,160,MDAMB468,0
132971,66,3081361,103,BT549,1
3950,22,9927978,120,BT549,1
457193,91,6442177,110,BT549,0
11488320,132,11520894,134,KPL1,1
11626560,138,104741,61,BT549,1
3367,15,123608,63,BT549,0
644241,92,5426,32,BT549,0
71384,58,29327,44,BT549,0
6450551,112,104842,62,BT549,0
36314,46,148124,68,HS578T,0
